timestamp,open,high,low,close,volume
2025-07-14 10:15:00,56849.1,56892.5,56815.6,56831.25,0
2025-07-14 10:30:00,56831.25,56834.95,56721.95,56753.05,0
2025-07-14 10:45:00,56754.85,56759.85,56694.3,56695.3,0
2025-07-14 11:00:00,56698.0,56722.7,56659.9,56673.5,0
2025-07-14 11:15:00,56673.5,56699.55,56603.65,56645.7,0
2025-07-14 11:30:00,56646.4,56675.05,56597.7,56633.7,0
2025-07-14 11:45:00,56635.25,56655.05,56617.8,56622.65,0
2025-07-14 12:00:00,56623.85,56691.45,56623.85,56659.45,0
2025-07-14 12:15:00,56659.9,56704.2,56649.7,56680.75,0
2025-07-14 12:30:00,56680.85,56711.75,56669.95,56700.5,0
2025-07-14 12:45:00,56700.05,56728.45,56687.95,56715.15,0
2025-07-14 13:00:00,56716.15,56726.75,56617.9,56648.8,0
2025-07-14 13:15:00,56650.2,56726.0,56648.3,56718.85,0
2025-07-14 13:30:00,56722.45,56722.45,56643.95,56653.45,0
2025-07-14 13:45:00,56655.0,56673.15,56595.2,56631.4,0
2025-07-14 14:00:00,56630.85,56668.75,56602.4,56665.55,0
2025-07-14 14:15:00,56669.3,56669.75,56635.7,56655.65,0
2025-07-14 14:30:00,56658.85,56689.7,56622.05,56687.5,0
2025-07-14 14:45:00,56689.05,56830.65,56667.45,56823.1,0
2025-07-14 15:00:00,56825.6,56826.95,56735.1,56764.85,0
2025-07-14 15:15:00,56763.05,56791.1,56732.45,56763.6,0
2025-07-15 09:16:00,56887.3,56894.1,56807.45,56842.7,0
2025-07-15 09:30:00,56849.45,56878.75,56808.55,56834.95,0
2025-07-15 09:45:00,56835.25,56941.65,56814.9,56911.7,0
2025-07-15 10:00:00,56911.7,57063.05,56909.2,57036.5,0
2025-07-15 10:15:00,57038.0,57064.7,56989.9,57019.85,0
2025-07-15 10:30:00,57020.85,57083.65,57010.25,57070.2,0
2025-07-15 10:45:00,57071.05,57119.05,57043.25,57078.2,0
2025-07-15 11:00:00,57078.2,57134.45,57062.8,57078.45,0
2025-07-15 11:15:00,57077.95,57107.1,57053.4,57062.5,0
2025-07-15 11:30:00,57068.25,57114.75,57048.05,57079.95,0
2025-07-15 11:45:00,57077.65,57091.5,57037.15,57046.3,0
2025-07-15 12:00:00,57049.8,57074.35,57034.65,57054.95,0
2025-07-15 12:15:00,57056.45,57070.4,56992.05,57065.35,0
2025-07-15 12:30:00,57070.35,57110.9,57063.2,57086.35,0
2025-07-15 12:45:00,57088.85,57117.1,57059.95,57063.25,0
2025-07-15 13:00:00,57062.15,57087.55,57034.85,57034.85,0
2025-07-15 13:15:00,57038.45,57048.15,56975.55,57000.35,0
2025-07-15 13:30:00,56998.6,57012.6,56944.75,56960.4,0
2025-07-15 13:45:00,56964.55,57023.15,56956.2,57001.85,0
2025-07-15 14:00:00,57005.5,57006.75,56915.4,56983.65,0
2025-07-15 14:15:00,56987.2,57004.65,56961.7,56977.0,0
2025-07-15 14:30:00,56978.0,57014.0,56928.5,56959.6,0
2025-07-15 14:45:00,56962.6,56962.6,56908.2,56931.05,0
2025-07-15 15:00:00,56931.1,57042.9,56931.1,57038.35,0
2025-07-15 15:15:00,57043.5,57076.8,57011.85,57049.6,0
2025-07-16 09:16:00,57117.75,57157.85,57000.0,57032.5,0
2025-07-16 09:30:00,57035.25,57142.9,57017.9,57082.5,0
2025-07-16 09:45:00,57089.8,57092.4,57015.7,57024.3,0
2025-07-16 10:00:00,57025.9,57058.45,56991.55,57023.1,0
2025-07-16 10:15:00,57024.0,57085.4,57012.3,57046.05,0
2025-07-16 10:30:00,57046.1,57059.65,56973.75,56979.15,0
2025-07-16 10:45:00,56976.25,57008.25,56938.45,56997.15,0
2025-07-16 11:00:00,56995.7,57039.2,56994.95,57030.8,0
2025-07-16 11:15:00,57030.65,57053.9,56994.6,57021.3,0
2025-07-16 11:30:00,57016.55,57034.55,56984.65,57013.3,0
2025-07-16 11:45:00,57010.65,57123.6,56996.45,57092.4,0
2025-07-16 12:00:00,57093.4,57173.55,57085.05,57109.95,0
2025-07-16 12:15:00,57113.5,57173.9,57102.8,57154.7,0
2025-07-16 12:30:00,57155.8,57242.85,57143.9,57218.2,0
2025-07-16 12:45:00,57217.95,57271.0,57186.1,57206.25,0
2025-07-16 13:00:00,57206.4,57259.3,57204.85,57249.6,0
2025-07-16 13:15:00,57251.85,57268.45,57217.6,57230.75,0
2025-07-16 13:30:00,57225.85,57242.35,57163.45,57231.75,0
2025-07-16 13:45:00,57228.65,57253.5,57203.95,57223.35,0
2025-07-16 14:00:00,57224.1,57276.55,57207.0,57237.7,0
2025-07-16 14:15:00,57239.6,57252.65,57164.7,57172.05,0
2025-07-16 14:30:00,57172.75,57203.95,57153.75,57188.65,0
2025-07-16 14:45:00,57191.4,57224.4,57165.55,57188.1,0
2025-07-16 15:00:00,57189.9,57215.4,57166.8,57179.05,0
2025-07-16 15:15:00,57181.25,57195.15,57084.15,57108.4,0
2025-07-17 09:16:00,57163.35,57163.35,57050.9,57077.15,0
2025-07-17 09:30:00,57076.25,57087.0,56987.55,57015.2,0
2025-07-17 09:45:00,57017.15,57103.6,56982.6,57074.7,0
2025-07-17 10:00:00,57073.4,57095.8,56981.55,56992.6,0
2025-07-17 10:15:00,56990.6,57004.5,56935.7,56952.55,0
2025-07-17 10:30:00,56951.95,56978.15,56916.9,56954.8,0
2025-07-17 10:45:00,56953.1,57025.0,56949.0,56996.6,0
2025-07-17 11:00:00,56997.7,57037.45,56948.1,56991.6,0
2025-07-17 11:15:00,56992.7,57017.25,56960.2,56997.3,0
2025-07-17 11:30:00,56995.7,57037.9,56973.65,57016.6,0
2025-07-17 11:45:00,57016.75,57039.1,56987.95,56994.85,0
2025-07-17 12:00:00,56993.4,56995.25,56953.95,56955.8,0
2025-07-17 12:15:00,56955.5,56957.0,56899.0,56923.35,0
2025-07-17 12:30:00,56923.35,56960.7,56868.75,56919.75,0
2025-07-17 12:45:00,56921.3,56921.55,56877.5,56901.0,0
2025-07-17 13:00:00,56901.4,56919.35,56872.8,56896.3,0
2025-07-17 13:15:00,56894.6,56907.25,56856.65,56891.3,0
2025-07-17 13:30:00,56891.5,56912.0,56869.8,56903.6,0
2025-07-17 13:45:00,56903.6,56956.05,56881.3,56944.95,0
2025-07-17 14:00:00,56944.15,56952.5,56835.0,56862.8,0
2025-07-17 14:15:00,56861.4,56889.05,56836.45,56860.45,0
2025-07-17 14:30:00,56857.35,56909.1,56832.9,56882.5,0
2025-07-17 14:45:00,56879.9,56888.7,56839.45,56861.8,0
2025-07-17 15:00:00,56862.15,56899.0,56817.35,56854.25,0
2025-07-17 15:15:00,56849.5,56852.2,56782.2,56805.1,0
2025-07-18 09:16:00,56575.3,56589.6,56447.2,56477.45,0
2025-07-18 09:30:00,56481.05,56552.7,56472.55,56511.3,0
2025-07-18 09:45:00,56515.2,56547.7,56472.75,56523.15,0
2025-07-18 10:00:00,56522.75,56530.1,56404.05,56408.9,0
2025-07-18 10:15:00,56410.9,56411.5,56295.1,56324.0,0
2025-07-18 10:30:00,56325.8,56327.6,56240.4,56264.9,0
2025-07-18 10:45:00,56263.75,56296.7,56222.1,56222.1,0
2025-07-18 11:00:00,56223.65,56324.6,56206.4,56311.35,0
2025-07-18 11:15:00,56316.6,56376.45,56298.7,56342.8,0
2025-07-18 11:30:00,56342.5,56354.0,56271.1,56280.15,0
2025-07-18 11:45:00,56277.1,56342.65,56275.65,56308.5,0
2025-07-18 12:00:00,56309.95,56318.0,56268.1,56275.85,0
2025-07-18 12:15:00,56274.05,56299.45,56249.7,56280.9,0
2025-07-18 12:30:00,56282.05,56299.5,56254.05,56257.85,0
2025-07-18 12:45:00,56257.3,56306.0,56240.8,56301.0,0
2025-07-18 13:00:00,56303.55,56376.5,56247.5,56273.5,0
2025-07-18 13:15:00,56274.75,56293.85,56245.3,56259.9,0
2025-07-18 13:30:00,56258.05,56318.7,56252.8,56305.15,0
2025-07-18 13:45:00,56304.05,56364.5,56249.3,56300.05,0
2025-07-18 14:00:00,56300.55,56335.25,56285.95,56303.9,0
2025-07-18 14:15:00,56303.45,56376.85,56269.25,56368.7,0
2025-07-18 14:30:00,56368.2,56431.95,56290.2,56290.2,0
2025-07-18 14:45:00,56290.7,56320.85,56265.6,56317.55,0
2025-07-18 15:00:00,56315.9,56338.1,56264.45,56280.8,0
2025-07-18 15:15:00,56280.05,56307.6,56237.9,56253.7,0
2025-07-21 09:15:00,56558.9,56622.35,56259.1,56281.2,0
2025-07-21 09:30:00,56281.95,56497.5,56276.85,56495.6,0
2025-07-21 09:45:00,56491.45,56734.8,56470.65,56679.4,0
2025-07-21 10:00:00,56674.0,56760.4,56634.75,56720.6,0
2025-07-21 10:15:00,56725.2,56740.85,56633.0,56682.7,0
2025-07-21 10:30:00,56686.15,56775.6,56679.5,56733.35,0
2025-07-21 10:45:00,56732.2,56810.2,56711.1,56786.65,0
2025-07-21 11:00:00,56785.7,56799.9,56749.65,56769.25,0
2025-07-21 11:15:00,56770.1,56796.6,56756.25,56760.95,0
2025-07-21 11:30:00,56761.35,56827.15,56647.35,56691.2,0
2025-07-21 11:45:00,56693.4,56749.3,56639.15,56744.5,0
2025-07-21 12:00:00,56746.5,56784.95,56725.9,56777.9,0
2025-07-21 12:15:00,56776.45,56784.5,56722.1,56731.3,0
2025-07-21 12:30:00,56729.65,56792.15,56690.7,56791.3,0
2025-07-21 12:45:00,56791.65,56885.7,56789.0,56876.65,0
2025-07-21 13:00:00,56873.4,56928.6,56873.4,56894.4,0
2025-07-21 13:15:00,56898.1,56923.05,56866.85,56881.4,0
2025-07-21 13:30:00,56881.6,56917.7,56868.65,56872.4,0
2025-07-21 13:45:00,56872.5,56879.5,56733.3,56778.95,0
2025-07-21 14:00:00,56775.9,56838.75,56763.7,56816.9,0
2025-07-21 14:15:00,56817.65,56851.9,56792.45,56826.6,0
2025-07-21 14:30:00,56825.8,56839.5,56757.85,56837.55,0
2025-07-21 14:45:00,56838.2,56904.05,56827.35,56902.45,0
2025-07-21 15:00:00,56903.45,56966.2,56900.9,56953.05,0
2025-07-21 15:15:00,56955.0,56982.35,56901.3,56916.75,0
2025-07-22 09:15:00,57253.35,57262.75,56998.3,56999.1,0
2025-07-22 09:30:00,56996.9,57065.25,56918.65,56975.25,0
2025-07-22 09:45:00,56974.65,57058.5,56963.4,57002.25,0
2025-07-22 10:00:00,57009.2,57037.65,56948.6,57029.1,0
2025-07-22 10:15:00,57029.75,57122.3,57021.55,57045.85,0
2025-07-22 10:30:00,57046.2,57065.8,56950.2,56956.15,0
2025-07-22 10:45:00,56955.95,56992.9,56920.75,56966.95,0
2025-07-22 11:00:00,56969.2,56969.2,56864.0,56916.05,0
2025-07-22 11:15:00,56917.15,56923.1,56862.1,56900.15,0
2025-07-22 11:30:00,56903.55,56907.1,56865.6,56884.55,0
2025-07-22 11:45:00,56883.75,56905.35,56812.05,56898.45,0
2025-07-22 12:00:00,56903.0,56916.75,56872.7,56882.6,0
2025-07-22 12:15:00,56884.7,56962.8,56875.05,56947.4,0
2025-07-22 12:30:00,56945.4,56969.7,56922.05,56948.7,0
2025-07-22 12:45:00,56947.15,56967.95,56910.4,56932.9,0
2025-07-22 13:00:00,56931.3,56945.15,56873.95,56888.45,0
2025-07-22 13:15:00,56887.75,56897.3,56861.4,56873.0,0
2025-07-22 13:30:00,56872.45,56875.8,56824.05,56834.55,0
2025-07-22 13:45:00,56834.35,56884.1,56794.3,56849.35,0
2025-07-22 14:00:00,56849.35,56877.35,56815.0,56827.2,0
2025-07-22 14:15:00,56828.0,56832.35,56735.65,56777.05,0
2025-07-22 14:30:00,56777.1,56812.3,56755.65,56807.7,0
2025-07-22 14:45:00,56807.7,56841.6,56793.4,56798.5,0
2025-07-22 15:00:00,56799.35,56799.35,56736.2,56769.5,0
2025-07-22 15:15:00,56771.25,56784.9,56693.45,56721.75,0
2025-07-23 09:15:00,56918.15,56911.35,56759.2,56812.85,0
2025-07-23 09:30:00,56815.9,56833.15,56716.9,56755.85,0
2025-07-23 09:45:00,56754.8,56783.8,56729.15,56769.25,0
2025-07-23 10:00:00,56769.25,56778.05,56722.4,56761.1,0
2025-07-23 10:15:00,56759.25,56807.8,56727.3,56798.55,0
2025-07-23 10:30:00,56798.25,56828.4,56770.2,56826.2,0
2025-07-23 10:45:00,56826.3,56854.9,56814.7,56828.6,0
2025-07-23 11:00:00,56827.2,56881.7,56821.2,56862.55,0
2025-07-23 11:15:00,56859.45,56871.65,56785.25,56816.7,0
2025-07-23 11:30:00,56816.7,56845.8,56809.2,56843.7,0
2025-07-23 11:45:00,56843.55,56903.45,56837.75,56890.7,0
2025-07-23 12:00:00,56890.2,56957.35,56886.55,56939.7,0
2025-07-23 12:15:00,56938.2,57019.8,56934.15,57004.85,0
2025-07-23 12:30:00,57005.85,57089.3,56983.5,57033.1,0
2025-07-23 12:45:00,57032.75,57060.4,57004.05,57027.95,0
2025-07-23 13:00:00,57028.55,57096.25,57022.15,57049.5,0
2025-07-23 13:15:00,57050.5,57088.15,57025.95,57085.1,0
2025-07-23 13:30:00,57085.3,57112.8,57065.95,57096.95,0
2025-07-23 13:45:00,57095.5,57188.65,57095.5,57174.0,0
2025-07-23 14:00:00,57174.5,57192.35,57134.85,57192.35,0
2025-07-23 14:15:00,57192.25,57216.0,57150.65,57154.9,0
2025-07-23 14:30:00,57148.2,57204.8,57138.05,57199.85,0
2025-07-23 14:45:00,57199.35,57248.5,57183.3,57196.35,0
2025-07-23 15:00:00,57200.85,57241.7,57195.55,57212.9,0
2025-07-23 15:15:00,57210.45,57219.45,57176.2,57191.65,0
2025-07-24 09:15:00,57316.6,57294.85,57070.85,57071.95,0
2025-07-24 09:30:00,57078.95,57100.85,57033.6,57097.0,0
2025-07-24 09:45:00,57097.4,57100.6,57013.3,57048.9,0
2025-07-24 10:00:00,57047.7,57053.05,56995.0,56998.05,0
2025-07-24 10:15:00,56997.75,57051.9,56982.55,57049.5,0
2025-07-24 10:30:00,57048.05,57088.2,57038.35,57086.45,0
2025-07-24 10:45:00,57089.35,57107.25,57054.6,57057.35,0
2025-07-24 11:00:00,57055.45,57065.45,57023.15,57031.3,0
2025-07-24 11:15:00,57031.3,57078.7,56968.75,56998.0,0
2025-07-24 11:30:00,56997.25,57001.35,56929.95,56951.25,0
2025-07-24 11:45:00,56950.45,56983.0,56904.8,56924.2,0
2025-07-24 12:00:00,56923.3,56931.9,56852.3,56905.95,0
2025-07-24 12:15:00,56905.45,56954.3,56899.4,56952.6,0
2025-07-24 12:30:00,56952.55,56981.75,56922.75,56937.35,0
2025-07-24 12:45:00,56939.05,56954.55,56868.95,56868.95,0
2025-07-24 13:00:00,56869.55,56937.0,56854.15,56931.8,0
2025-07-24 13:15:00,56931.9,57036.05,56913.05,57028.7,0
2025-07-24 13:30:00,57034.0,57094.95,56992.35,57076.05,0
2025-07-24 13:45:00,57076.7,57148.7,57016.45,57050.8,0
2025-07-24 14:00:00,57044.15,57126.7,57030.55,57107.75,0
2025-07-24 14:15:00,57106.85,57151.05,57057.9,57064.5,0
2025-07-24 14:30:00,57061.65,57147.2,57057.5,57095.15,0
2025-07-24 14:45:00,57097.4,57110.8,57050.95,57053.1,0
2025-07-24 15:00:00,57054.0,57099.05,57051.3,57074.75,0
2025-07-24 15:15:00,57075.7,57086.7,57001.55,57033.7,0
2025-07-25 09:15:00,57170.7,57092.2,56869.45,57090.45,0
2025-07-25 09:30:00,57089.45,57136.75,56995.35,57004.8,0
2025-07-25 09:45:00,57006.05,57051.6,56969.85,56977.45,0
2025-07-25 10:00:00,56981.75,57014.75,56914.8,56941.8,0
2025-07-25 10:15:00,56940.95,56940.95,56804.2,56830.7,0
2025-07-25 10:30:00,56832.35,56848.95,56710.2,56774.15,0
2025-07-25 10:45:00,56773.8,56773.8,56710.35,56723.45,0
2025-07-25 11:00:00,56725.0,56769.4,56644.65,56657.75,0
2025-07-25 11:15:00,56659.55,56697.7,56627.0,56689.45,0
2025-07-25 11:30:00,56689.6,56778.8,56630.2,56664.6,0
2025-07-25 11:45:00,56663.7,56666.1,56549.4,56568.55,0
2025-07-25 12:00:00,56567.35,56572.45,56526.75,56547.7,0
2025-07-25 12:15:00,56547.35,56552.2,56465.25,56493.7,0
2025-07-25 12:30:00,56491.6,56600.3,56469.35,56533.6,0
2025-07-25 12:45:00,56532.65,56570.4,56493.3,56518.6,0
2025-07-25 13:00:00,56519.3,56562.1,56491.25,56554.55,0
2025-07-25 13:15:00,56554.25,56591.0,56514.15,56556.2,0
2025-07-25 13:30:00,56555.35,56560.5,56440.75,56555.65,0
2025-07-25 13:45:00,56555.45,56610.9,56543.3,56597.85,0
2025-07-25 14:00:00,56597.85,56609.7,56489.55,56504.15,0
2025-07-25 14:15:00,56504.25,56546.95,56466.4,56511.5,0
2025-07-25 14:30:00,56501.75,56528.65,56474.35,56505.75,0
2025-07-25 14:45:00,56505.9,56526.0,56463.85,56518.8,0
2025-07-25 15:00:00,56525.05,56564.15,56490.85,56551.9,0
2025-07-25 15:15:00,56550.05,56553.55,56475.75,56520.45,0
2025-07-28 09:15:00,56215.1,56415.9,56190.6,56376.45,0
2025-07-28 09:30:00,56372.15,56522.1,56349.1,56349.1,0
2025-07-28 09:45:00,56348.65,56435.25,56339.2,56358.85,0
2025-07-28 10:00:00,56358.35,56478.6,56338.65,56478.6,0
2025-07-28 10:15:00,56478.05,56577.15,56476.95,56544.2,0
2025-07-28 10:30:00,56545.3,56572.95,56415.9,56428.0,0
2025-07-28 10:45:00,56427.95,56461.5,56331.6,56450.45,0
2025-07-28 11:00:00,56449.6,56520.05,56376.1,56418.0,0
2025-07-28 11:15:00,56418.1,56459.9,56406.45,56440.45,0
2025-07-28 11:30:00,56440.5,56477.4,56385.25,56399.45,0
2025-07-28 11:45:00,56399.1,56404.05,56356.35,56396.8,0
2025-07-28 12:00:00,56397.3,56403.15,56335.5,56361.05,0
2025-07-28 12:15:00,56361.3,56414.15,56331.65,56405.95,0
2025-07-28 12:30:00,56406.5,56406.5,56326.4,56329.8,0
2025-07-28 12:45:00,56329.25,56347.0,56230.45,56251.75,0
2025-07-28 13:00:00,56252.75,56260.0,56148.3,56163.0,0
2025-07-28 13:15:00,56162.95,56176.4,56077.35,56086.2,0
2025-07-28 13:30:00,56088.05,56113.7,56023.75,56056.55,0
2025-07-28 13:45:00,56056.05,56118.5,56034.75,56077.3,0
2025-07-28 14:00:00,56074.65,56082.6,55998.4,56060.3,0
2025-07-28 14:15:00,56064.75,56104.45,56053.05,56057.45,0
2025-07-28 14:30:00,56055.85,56178.55,56040.35,56171.45,0
2025-07-28 14:45:00,56169.75,56170.4,56081.15,56141.4,0
2025-07-28 15:00:00,56142.7,56149.1,56070.3,56074.5,0
2025-07-28 15:15:00,56074.4,56113.35,56051.95,56053.3,0
2025-07-29 09:15:00,55881.8,56102.1,55863.4,56098.2,0
2025-07-29 09:30:00,56095.85,56116.7,56000.3,56063.25,0
2025-07-29 09:45:00,56062.85,56147.3,56039.4,56075.65,0
2025-07-29 10:00:00,56077.55,56148.0,56032.5,56048.0,0
2025-07-29 10:15:00,56049.85,56067.05,55941.15,55945.4,0
2025-07-29 10:30:00,55944.8,55986.05,55937.2,55969.2,0
2025-07-29 10:45:00,55966.25,55971.5,55897.95,55955.9,0
2025-07-29 11:00:00,55957.45,55977.5,55929.7,55962.7,0
2025-07-29 11:15:00,55963.9,56094.45,55961.05,56032.2,0
2025-07-29 11:30:00,56037.2,56086.15,55979.0,55986.9,0
2025-07-29 11:45:00,55987.95,56023.85,55956.2,55988.25,0
2025-07-29 12:00:00,55986.55,56054.6,55955.7,56037.2,0
2025-07-29 12:15:00,56040.8,56068.55,55992.1,56019.5,0
2025-07-29 12:30:00,56020.05,56048.7,55980.95,56005.4,0
2025-07-29 12:45:00,56006.45,56037.9,55992.1,56011.6,0
2025-07-29 13:00:00,56013.75,56102.95,56005.2,56084.55,0
2025-07-29 13:15:00,56083.3,56110.45,56075.05,56083.55,0
2025-07-29 13:30:00,56083.25,56159.2,56079.2,56138.25,0
2025-07-29 13:45:00,56138.5,56232.85,56138.5,56199.9,0
2025-07-29 14:00:00,56199.35,56295.65,56199.35,56251.35,0
2025-07-29 14:15:00,56250.75,56282.75,56201.2,56270.05,0
2025-07-29 14:30:00,56269.2,56277.35,56082.1,56143.7,0
2025-07-29 14:45:00,56144.55,56189.55,56086.0,56161.6,0
2025-07-29 15:00:00,56170.15,56229.4,56127.85,56205.5,0
2025-07-29 15:15:00,56207.45,56279.3,56202.4,56230.15,0
2025-07-30 09:15:00,56310.1,56292.9,56106.1,56123.95,0
2025-07-30 09:30:00,56127.3,56240.75,56118.25,56240.75,0
2025-07-30 09:45:00,56244.55,56250.3,56128.6,56205.2,0
2025-07-30 10:00:00,56204.55,56225.95,56148.75,56201.95,0
2025-07-30 10:15:00,56201.35,56210.85,56149.9,56150.8,0
2025-07-30 10:30:00,56150.7,56206.0,56118.0,56144.05,0
2025-07-30 10:45:00,56147.2,56180.25,56067.3,56164.8,0
2025-07-30 11:00:00,56164.8,56211.6,56122.45,56210.1,0
2025-07-30 11:15:00,56207.7,56320.7,56207.7,56318.4,0
2025-07-30 11:30:00,56318.8,56319.8,56191.5,56268.75,0
2025-07-30 11:45:00,56262.0,56314.1,56239.5,56283.4,0
2025-07-30 12:00:00,56284.2,56299.05,56228.4,56233.15,0
2025-07-30 12:15:00,56233.5,56292.75,56225.4,56268.85,0
2025-07-30 12:30:00,56270.15,56281.6,56216.0,56226.2,0
2025-07-30 12:45:00,56225.15,56262.8,56198.05,56251.0,0
2025-07-30 13:00:00,56247.65,56263.25,56156.7,56190.55,0
2025-07-30 13:15:00,56189.65,56215.55,56162.85,56196.55,0
2025-07-30 13:30:00,56197.85,56264.9,56182.95,56222.9,0
2025-07-30 13:45:00,56227.55,56230.05,56152.75,56202.55,0
2025-07-30 14:00:00,56201.45,56239.55,56161.1,56188.2,0
2025-07-30 14:15:00,56184.85,56211.85,56173.25,56205.4,0
2025-07-30 14:30:00,56199.0,56255.35,56172.65,56185.55,0
2025-07-30 14:45:00,56181.05,56214.5,56168.35,56169.2,0
2025-07-30 15:00:00,56169.5,56207.9,56133.25,56140.85,0
2025-07-30 15:15:00,56144.8,56160.9,56098.5,56114.6,0
2025-07-31 09:15:00,55728.15,55956.9,55751.05,55864.7,0
2025-07-31 09:30:00,55864.05,55883.25,55803.25,55843.05,0
2025-07-31 09:45:00,55843.95,55857.8,55707.45,55716.05,0
2025-07-31 10:00:00,55709.3,55712.95,55564.5,55607.2,0
2025-07-31 10:15:00,55606.75,55648.35,55552.35,55628.65,0
2025-07-31 10:30:00,55628.65,55653.55,55582.1,55636.65,0
2025-07-31 10:45:00,55635.75,55720.3,55617.65,55708.8,0
2025-07-31 11:00:00,55711.65,55877.55,55710.05,55809.35,0
2025-07-31 11:15:00,55808.85,55956.25,55789.55,55922.35,0
2025-07-31 11:30:00,55922.35,56054.1,55918.05,56035.5,0
2025-07-31 11:45:00,56039.3,56121.2,56007.05,56015.85,0
2025-07-31 12:00:00,56016.0,56095.7,55905.5,56091.55,0
2025-07-31 12:15:00,56089.95,56169.3,56087.35,56091.9,0
2025-07-31 12:30:00,56092.0,56270.05,56076.6,56216.4,0
2025-07-31 12:45:00,56217.15,56321.05,56192.65,56299.1,0
2025-07-31 13:00:00,56299.25,56362.1,56273.45,56306.55,0
2025-07-31 13:15:00,56304.55,56383.7,56289.9,56380.85,0
2025-07-31 13:30:00,56377.7,56403.55,56285.5,56304.9,0
2025-07-31 13:45:00,56305.4,56344.4,56261.8,56292.95,0
2025-07-31 14:00:00,56293.15,56380.75,56282.5,56308.0,0
2025-07-31 14:15:00,56307.2,56312.2,56170.4,56183.05,0
2025-07-31 14:30:00,56180.0,56240.9,56092.2,56197.05,0
2025-07-31 14:45:00,56193.05,56203.45,56067.2,56123.2,0
2025-07-31 15:00:00,56124.6,56124.6,55937.9,55967.65,0
2025-07-31 15:15:00,55968.2,56005.55,55906.45,55992.65,0
2025-08-01 09:15:00,55897.15,55975.55,55789.7,55821.05,0
2025-08-01 09:30:00,55819.5,55935.05,55774.7,55875.4,0
2025-08-01 09:45:00,55876.05,55908.25,55836.85,55867.05,0
2025-08-01 10:00:00,55866.65,55982.45,55831.55,55982.0,0
2025-08-01 10:15:00,55984.25,56071.2,55958.15,56053.35,0
2025-08-01 10:30:00,56055.15,56096.7,56034.8,56062.1,0
2025-08-01 10:45:00,56061.7,56077.95,55967.25,55975.65,0
2025-08-01 11:00:00,55978.3,56059.05,55883.4,55896.95,0
2025-08-01 11:15:00,55897.65,55906.85,55803.5,55863.2,0
2025-08-01 11:30:00,55864.6,55868.15,55797.55,55808.95,0
2025-08-01 11:45:00,55810.55,55889.5,55810.25,55834.3,0
2025-08-01 12:00:00,55834.5,55862.25,55756.0,55807.2,0
2025-08-01 12:15:00,55808.7,55863.6,55792.65,55827.95,0
2025-08-01 12:30:00,55825.15,55895.55,55729.85,55777.8,0
2025-08-01 12:45:00,55778.7,55811.0,55757.8,55804.05,0
2025-08-01 13:00:00,55809.45,55831.1,55772.95,55809.45,0
2025-08-01 13:15:00,55809.7,55891.25,55793.55,55887.55,0
2025-08-01 13:30:00,55886.2,55923.05,55748.25,55826.85,0
2025-08-01 13:45:00,55827.25,55834.3,55759.05,55774.85,0
2025-08-01 14:00:00,55776.7,55806.7,55743.8,55792.85,0
2025-08-01 14:15:00,55793.2,55814.65,55715.5,55743.0,0
2025-08-01 14:30:00,55743.35,55785.75,55695.55,55709.05,0
2025-08-01 14:45:00,55711.0,55738.4,55681.6,55699.6,0
2025-08-01 15:00:00,55693.65,55727.6,55562.3,55591.55,0
2025-08-01 15:15:00,55594.5,55658.9,55570.05,55636.15,0
2025-08-04 09:15:00,55557.5,55747.95,55554.3,55720.85,0
2025-08-04 09:30:00,55720.05,55751.6,55536.4,55536.4,0
2025-08-04 09:45:00,55536.4,55609.75,55440.85,55514.2,0
2025-08-04 10:00:00,55511.8,55582.5,55492.45,55528.05,0
2025-08-04 10:15:00,55528.15,55652.0,55528.15,55557.75,0
2025-08-04 10:30:00,55557.9,55624.5,55555.75,55588.5,0
2025-08-04 10:45:00,55590.4,55591.7,55462.75,55499.05,0
2025-08-04 11:00:00,55498.75,55597.25,55488.9,55578.65,0
2025-08-04 11:15:00,55578.75,55641.55,55557.55,55592.6,0
2025-08-04 11:30:00,55592.35,55627.3,55541.3,55616.0,0
2025-08-04 11:45:00,55614.35,55666.65,55598.95,55657.55,0
2025-08-04 12:00:00,55656.2,55670.6,55610.95,55635.65,0
2025-08-04 12:15:00,55637.7,55662.55,55608.3,55658.95,0
2025-08-04 12:30:00,55658.55,55721.2,55640.3,55649.1,0
2025-08-04 12:45:00,55649.15,55666.2,55604.45,55621.65,0
2025-08-04 13:00:00,55620.5,55674.5,55615.0,55631.3,0
2025-08-04 13:15:00,55631.0,55652.4,55511.9,55555.15,0
2025-08-04 13:30:00,55560.2,55609.8,55551.2,55609.4,0
2025-08-04 13:45:00,55608.7,55689.85,55605.85,55615.25,0
2025-08-04 14:00:00,55614.9,55636.1,55542.2,55614.8,0
2025-08-04 14:15:00,55611.2,55622.95,55581.3,55597.45,0
2025-08-04 14:30:00,55594.85,55657.25,55576.65,55584.95,0
2025-08-04 14:45:00,55578.65,55649.45,55568.7,55627.35,0
2025-08-04 15:00:00,55624.9,55631.3,55579.7,55613.65,0
2025-08-04 15:15:00,55613.4,55656.95,55612.9,55643.95,0
2025-08-05 09:15:00,55545.05,55644.55,55468.55,55591.65,0
2025-08-05 09:30:00,55591.9,55595.7,55475.6,55487.1,0
2025-08-05 09:45:00,55486.6,55533.45,55431.8,55452.55,0
